0,0,0,-0.7,0.7,0,0.7,0.7,0,0,0,0.00179760000000007,0,0,0.00179760000000007,0,0,0.00179760000000007,0,0,0.035856,0,0,0.035856,0,0,0.035856
0,0,1.79760000000007e-05,-0.7,0.7,1.79760000000007e-05,0.7,0.7,1.79760000000007e-05,0,0,0.00538320000000007,0,0,0.00538320000000007,0,0,0.00538320000000007,0,0,0.071568,0,0,0.071568,0,0,0.071568
0,0,7.18080000000015e-05,-0.7,0.7,7.18080000000015e-05,0.7,0.7,7.18080000000015e-05,0,0,0.00895440000000007,0,0,0.00895440000000007,0,0,0.00895440000000007,0,0,0.107136,0,0,0.107136,0,0,0.107136
0,0,0.000161352000000002,-0.7,0.7,0.000161352000000002,0.7,0.7,0.000161352000000002,0,0,0.0125112000000001,0,0,0.0125112000000001,0,0,0.0125112000000001,0,0,0.14256,0,0,0.14256,0,0,0.14256
0,0,0.000286464000000003,-0.7,0.7,0.000286464000000003,0.7,0.7,0.000286464000000003,0,0,0.0160536000000001,0,0,0.0160536000000001,0,0,0.0160536000000001,0,0,0.17784,0,0,0.17784,0,0,0.17784
0,0,0.000447000000000004,-0.7,0.7,0.000447000000000004,0.7,0.7,0.000447000000000004,0,0,0.0195816000000001,0,0,0.0195816000000001,0,0,0.0195816000000001,0,0,0.212976,0,0,0.212976,0,0,0.212976
0,0,0.000642816000000004,-0.7,0.7,0.000642816000000004,0.7,0.7,0.000642816000000004,0,0,0.0230952000000001,0,0,0.0230952000000001,0,0,0.0230952000000001,0,0,0.247968,0,0,0.247968,0,0,0.247968
0,0,0.000873768000000005,-0.7,0.7,0.000873768000000005,0.7,0.7,0.000873768000000005,0,0,0.0265944000000001,0,0,0.0265944000000001,0,0,0.0265944000000001,0,0,0.282816,0,0,0.282816,0,0,0.282816
0,0,0.00113971200000001,-0.7,0.7,0.00113971200000001,0.7,0.7,0.00113971200000001,0,0,0.0300792,0,0,0.0300792,0,0,0.0300792,0,0,0.317520000000001,0,0,0.317520000000001,0,0,0.317520000000001
0,0,0.00144050400000001,-0.7,0.7,0.00144050400000001,0.7,0.7,0.00144050400000001,0,0,0.0335496000000001,0,0,0.0335496000000001,0,0,0.0335496000000001,0,0,0.35208,0,0,0.35208,0,0,0.35208
0,0,0.00177600000000001,-0.7,0.7,0.00177600000000001,0.7,0.7,0.00177600000000001,0,0,0.0370056,0,0,0.0370056,0,0,0.0370056,0,0,0.35064,0,0,0.35064,0,0,0.35064
0,0,0.00214605600000001,-0.7,0.7,0.00214605600000001,0.7,0.7,0.00214605600000001,0,0,0.0404472000000001,0,0,0.0404472000000001,0,0,0.0404472000000001,0,0,0.349200000000001,0,0,0.349200000000001,0,0,0.349200000000001
0,0,0.00255052800000001,-0.7,0.7,0.00255052800000001,0.7,0.7,0.00255052800000001,0,0,0.0438744000000001,0,0,0.0438744000000001,0,0,0.0438744000000001,0,0,0.34776,0,0,0.34776,0,0,0.34776
0,0,0.00298927200000001,-0.7,0.7,0.00298927200000001,0.7,0.7,0.00298927200000001,0,0,0.0472872000000001,0,0,0.0472872000000001,0,0,0.0472872000000001,0,0,0.346319999999999,0,0,0.346319999999999,0,0,0.346319999999999
0,0,0.00346214400000001,-0.7,0.7,0.00346214400000001,0.7,0.7,0.00346214400000001,0,0,0.0506856,0,0,0.0506856,0,0,0.0506856,0,0,0.34488,0,0,0.34488,0,0,0.34488
0,0,0.00396900000000001,-0.7,0.7,0.00396900000000001,0.7,0.7,0.00396900000000001,0,0,0.0540696000000001,0,0,0.0540696000000001,0,0,0.0540696000000001,0,0,0.343440000000001,0,0,0.343440000000001,0,0,0.343440000000001
0,0,0.00450969600000001,-0.7,0.7,0.00450969600000001,0.7,0.7,0.00450969600000001,0,0,0.0574392000000002,0,0,0.0574392000000002,0,0,0.0574392000000002,0,0,0.341999999999999,0,0,0.341999999999999,0,0,0.341999999999999
0,0,0.00508408800000001,-0.7,0.7,0.00508408800000001,0.7,0.7,0.00508408800000001,0,0,0.0607944,0,0,0.0607944,0,0,0.0607944,0,0,0.340560000000001,0,0,0.340560000000001,0,0,0.340560000000001
0,0,0.00569203200000001,-0.7,0.7,0.00569203200000001,0.7,0.7,0.00569203200000001,0,0,0.0641352000000001,0,0,0.0641352000000001,0,0,0.0641352000000001,0,0,0.339120000000001,0,0,0.339120000000001,0,0,0.339120000000001
0,0,0.00633338400000001,-0.7,0.7,0.00633338400000001,0.7,0.7,0.00633338400000001,0,0,0.0674616000000002,0,0,0.0674616000000002,0,0,0.0674616000000002,0,0,0.337679999999998,0,0,0.337679999999998,0,0,0.337679999999998
0,0,0.00700800000000002,-0.7,0.7,0.00700800000000002,0.7,0.7,0.00700800000000002,0,0,0.0707735999999998,0,0,0.0707735999999998,0,0,0.0707735999999998,0,0,0.33624,0,0,0.33624,0,0,0.33624
0,0,0.00771573600000001,-0.7,0.7,0.00771573600000001,0.7,0.7,0.00771573600000001,0,0,0.0740712000000001,0,0,0.0740712000000001,0,0,0.0740712000000001,0,0,0.334800000000001,0,0,0.334800000000001,0,0,0.334800000000001
0,0,0.00845644800000002,-0.7,0.7,0.00845644800000002,0.7,0.7,0.00845644800000002,0,0,0.0773544000000003,0,0,0.0773544000000003,0,0,0.0773544000000003,0,0,0.333359999999998,0,0,0.333359999999998,0,0,0.333359999999998
0,0,0.00922999200000002,-0.7,0.7,0.00922999200000002,0.7,0.7,0.00922999200000002,0,0,0.0806231999999999,0,0,0.0806231999999999,0,0,0.0806231999999999,0,0,0.331920000000001,0,0,0.331920000000001,0,0,0.331920000000001
0,0,0.010036224,-0.7,0.7,0.010036224,0.7,0.7,0.010036224,0,0,0.0838776000000001,0,0,0.0838776000000001,0,0,0.0838776000000001,0,0,0.330480000000004,0,0,0.330480000000004,0,0,0.330480000000004
0,0,0.010875,-0.7,0.7,0.010875,0.7,0.7,0.010875,0,0,0.0871176000000005,0,0,0.0871176000000005,0,0,0.0871176000000005,0,0,0.329039999999997,0,0,0.329039999999997,0,0,0.329039999999997
0,0,0.011746176,-0.7,0.7,0.011746176,0.7,0.7,0.011746176,0,0,0.0903431999999999,0,0,0.0903431999999999,0,0,0.0903431999999999,0,0,0.327600000000002,0,0,0.327600000000002,0,0,0.327600000000002
0,0,0.012649608,-0.7,0.7,0.012649608,0.7,0.7,0.012649608,0,0,0.0935544000000002,0,0,0.0935544000000002,0,0,0.0935544000000002,0,0,0.326159999999995,0,0,0.326159999999995,0,0,0.326159999999995
